Timestamp,Open,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
1512490500,11759.0,11767.8,11725.08,11766.0,167.09420592,1962405.642919099
1512491400,11766.01,11769.99,11651.01,11750.0,443.41613945,5191694.660195829
1512492300,11750.01,11750.01,11688.01,11700.01,167.77934378,1964586.1840371834
1512493200,11700.01,11784.82,11700.0,11784.82,240.24670961,2817761.9240549575
1512494100,11784.81,11800.0,11769.28,11790.0,172.92453019,2038594.6102557085
1512495000,11792.7,11840.0,11769.5,11825.01,410.37787355,4845488.428356897
1512495900,11825.01,11840.0,11779.86,11780.0,189.65629111,2240217.8922945214
1512496800,11779.01,11814.99,11760.0,11785.01,332.96209945,3927640.605549269
1512497700,11785.01,11795.0,11785.01,11790.42,83.82943949,988380.1766807975
1512498600,11790.43,11790.43,11789.0,11789.02,93.89142433,1106955.1292721815
1512499500,11789.02,11790.0,11789.02,11790.0,88.45588916,1042888.2409282397
1512500400,11790.0,11825.0,11789.99,11824.99,249.87497406,2951143.8035447686
1512501300,11825.0,11825.0,11809.95,11814.95,99.88780304,1180422.230124348
1512502200,11814.95,11825.0,11814.93,11819.0,113.93350392,1346848.6387148767
1512503100,11819.0,11824.9,11791.0,11791.0,167.19174664,1973590.6016746864
1512504000,11791.01,11810.0,11782.03,11790.0,218.08342376,2572939.9013998196
1512504900,11790.0,11819.47,11789.99,11815.99,257.1125267,3034430.9185168045
1512505800,11816.0,11823.2,11815.99,11816.11,192.13585219,2270695.8296609735
1512506700,11816.1,11816.11,11804.8,11807.87,104.47277412,1233945.985479935
1512507600,11807.87,11810.0,11807.0,11810.0,69.50884603,820783.1046909689
1512508500,11810.0,11810.0,11788.64,11800.0,139.27572312,1643611.2403284148
1512509400,11800.01,11800.34,11799.0,11800.0,102.59356181,1210600.069120787
1512510300,11800.0,11810.11,11799.99,11810.1,94.16224962,1111940.9253413973
1512511200,11810.11,11810.11,11779.0,11799.55,123.90350414,1461788.0569351865
1512512100,11799.55,11799.99,11771.0,11771.0,149.10968045,1757871.6221948033
1512513000,11771.0,11771.01,11710.8,11755.0,337.02819021,3957028.81525413
1512513900,11755.0,11780.01,11754.99,11780.01,73.82340385,869122.0514824213
1512514800,11780.01,11780.19,11755.02,11759.0,185.07015787,2178318.7115381625
1512515700,11759.0,11769.5,11740.3,11764.01,169.19952129,1989648.819973671
1512516600,11764.02,11768.97,11744.9,11746.96,210.32388864,2472264.302380408
1512517500,11748.99,11748.99,11713.0,11718.35,364.94033543,4281391.919855176
1512518400,11718.34,11760.07,11717.5,11760.07,250.80823422,2946993.9959360505
1512519300,11760.07,11799.1,11760.06,11799.0,241.99125981,2849736.5473443014
1512520200,11799.0,11842.65,11798.99,11825.43,309.73583173,3662380.8107061023
1512521100,11825.43,11863.5,11825.23,11862.99,284.61903216,3371462.7645220663
1512522000,11863.0,11897.0,11850.01,11897.0,357.90228287,4250141.878261491
1512522900,11897.0,11897.0,11867.5,11877.14,396.17860009,4709744.255244446
1512523800,11877.13,11897.99,11875.0,11897.99,221.41313889,2630991.633276263
1512524700,11897.99,11978.0,11897.99,11964.63,512.40893357,6112179.593463515
1512525600,11964.63,11979.0,11934.19,11979.0,432.37867629,5171959.35727715
1512526500,11979.0,12150.0,11978.99,12146.0,1424.1006505,17144519.213712435
1512527400,12150.0,12165.0,12060.0,12148.99,1080.18108893,13082716.939706808
1512528300,12148.99,12161.54,12130.0,12160.8,476.4267939,5785419.510675946
1512529200,12160.8,12244.88,12090.0,12200.98,1163.46868269,14174951.584254926
1512530100,12200.98,12237.99,12152.69,12203.79,493.24796103,6017952.771107404
1512531000,12207.02,12238.99,12200.0,12238.98,346.78144121,4236843.896529691
1512531900,12238.99,12300.0,12238.98,12250.01,526.06257371,6456507.321206144
1512532800,12250.01,12290.0,12152.03,12181.64,571.27334207,6988631.833651483
1512533700,12181.65,12233.87,12181.64,12226.53,323.36141296,3951125.6892038276
1512534600,12226.53,12226.53,12200.0,12200.0,233.75239824,2856075.202091195
1512535500,12200.0,12242.38,12181.0,12239.99,422.30595001,5153236.273149528
1512536400,12239.99,12239.99,12205.0,12220.0,178.43182382,2180383.6030162056
1512537300,12219.99,12235.0,12204.01,12217.42,201.0767268,2457787.3013071213
1512538200,12217.43,12217.43,12205.0,12205.01,204.66285218,2498993.3588275434
1512539100,12205.0,12300.0,12205.0,12299.99,351.12410558,4302760.975164609
1512540000,12300.0,12375.0,12299.99,12355.0,581.5735831,7177440.343491333
1512540900,12355.0,12390.91,12355.0,12389.9,404.28657479,5004432.474343687
1512541800,12390.75,12390.75,12370.03,12370.54,241.84388957,2993638.3337285076
1512542700,12370.53,12450.0,12370.53,12450.0,300.26728054,3724597.7288212804
1512543600,12450.0,12540.0,12354.99,12426.66,974.70276887,12155199.671025928
1512544500,12426.66,12490.5,12390.0,12466.9,442.05971897,5498516.928361694
1512545400,12466.91,12466.91,12402.0,12436.67,268.97109257,3345208.8604276753
1512546300,12436.67,12450.0,12420.0,12429.0,180.85400734,2249294.23458184
1512547200,12429.01,12463.14,12410.87,12463.14,285.23055586,3546491.651477635
1512548100,12463.14,12560.0,12463.14,12560.0,323.70962256,4054613.049111604
1512549000,12560.0,12589.55,12546.99,12555.62,271.21667483,3408842.446226026
1512549900,12555.6,12564.36,12546.99,12560.0,149.3707557,1874944.4479635858
1512550800,12560.0,12605.0,12558.48,12605.0,192.47120225,2422805.291830641
1512551700,12605.0,12718.49,12600.0,12718.49,252.34563961,3193610.9253640505
1512552600,12718.49,12731.19,12600.0,12677.1,442.38149077,5606857.340023928
1512553500,12677.11,12700.0,12664.15,12700.0,197.37553249,2504173.60005661
1512554400,12700.0,12725.0,12699.99,12724.99,130.9699657,1665399.7426192092
1512555300,12725.0,12813.5,12724.99,12813.5,320.97089001,4092884.514027566
1512556200,12813.5,12869.99,12775.7,12869.99,284.10032281,3644110.5551397116
1512557100,12869.99,12920.0,12836.69,12920.0,219.26172434,2824567.767398493
1512558000,12920.0,12947.0,12313.37,12750.47,868.95903522,11007398.817825047
1512558900,12750.47,12800.0,12675.42,12798.53,286.05062816,3643437.0043753493
1512559800,12798.43,12900.0,12785.0,12835.0,192.83144132,2475144.071470428
1512560700,12834.99,12864.0,12660.0,12778.79,250.67098206,3203734.619008612
1512561600,12778.79,12795.02,12762.75,12788.92,118.07560869,1509156.3486106137
1512562500,12788.92,12864.0,12788.92,12860.01,180.35822415,2315534.324176545
1512563400,12860.02,12860.02,12850.0,12854.25,161.24943057,2073132.4438340685
1512564300,12854.25,12854.7,12780.0,12854.68,252.41907486,3235905.2788426485
1512565200,12854.69,12860.04,12829.61,12860.03,217.48099276,2793120.7188368198
1512566100,12860.04,12865.0,12821.0,12865.0,313.98382785,4033763.300002035
1512567000,12865.0,12894.01,12810.0,12814.35,274.96413799,3533588.7430401943
1512567900,12814.36,12875.0,12814.35,12872.43,250.53649763,3220973.9764948147
1512568800,12872.43,12875.0,12872.42,12875.0,176.86070948,2276926.068672748
1512569700,12875.0,12884.45,12874.98,12884.45,182.53969231,2350342.8587443745
1512570600,12884.45,12888.0,12884.44,12887.99,311.57243568,4015334.1843062327
1512571500,12887.99,12926.0,12887.98,12901.08,575.27370695,7420940.20066963
1512572400,12901.08,12929.66,12864.0,12884.01,473.80856529,6103042.166701112
1512573300,12884.01,12931.28,12883.0,12905.01,349.68287085,4509414.621336465
1512574200,12905.01,12926.56,12820.01,12820.29,549.58113812,7074877.9617498135
1512575100,12820.29,12820.29,12589.19,12669.87,879.29467501,11169924.049725385
1512576000,12669.45,12749.99,12510.0,12745.07,1112.42528734,14064557.13628676
1512576900,12745.07,12749.98,12682.01,12690.0,315.61876179,4016058.491547993
1512577800,12690.0,12749.99,12689.99,12749.98,344.14490642,4374095.468267767
1512578700,12749.99,12849.95,12749.99,12810.0,448.48584236,5738207.491440284
1512579600,12816.88,12861.88,12805.23,12861.88,289.65820193,3717959.9582996177
1512580500,12861.88,12882.0,12861.88,12882.0,253.75821076,3266486.7170063425
1512581400,12882.0,12882.0,12816.64,12862.87,275.46976782,3541883.9300969695
1512582300,12862.87,12866.96,12825.0,12825.01,246.32472311,3168045.921845786
1512583200,12825.01,12825.03,12825.0,12825.03,208.99661257,2680384.311031323
1512584100,12825.03,12825.1,12825.02,12825.1,154.03061113,1975456.223607199
1512585000,12825.1,12878.8,12825.09,12878.8,197.27245698,2536165.4694736935
1512585900,12878.8,12935.0,12878.79,12935.0,468.63659364,6046148.555408731
1512586800,12934.99,13090.0,12934.99,13069.41,855.25620151,11120817.947356177
1512587700,13069.41,13131.5,12932.59,13131.5,1246.19189557,16278732.815133864
1512588600,13131.5,13133.0,13074.0,13132.0,395.08010125,5181835.143356827
1512589500,13132.01,13380.0,13113.75,13380.0,992.35719575,13124182.47415967
1512590400,13380.0,13400.0,13380.0,13400.0,61.68746853,826303.305533942
