Timestamp,Open,Low,Close,Volume (BTC),Volume (Currency),Weighted Price,Datetime
1510534800,6046.01,6046.01,5943.42,5963.42,481.19719705,2875711.1960077616,2017-11-12 20:00:00
1510535700,5963.43,5969.16,5880.0,5889.83,354.3343912,2092205.5781049002,2017-11-12 20:15:00
1510536600,5889.83,5919.31,5867.77,5867.82,213.80855506,1260923.6261663516,2017-11-12 20:30:00
1510537500,5867.82,5895.98,5850.0,5890.0,241.55270359,1417540.0866768197,2017-11-12 20:45:00
1510538400,5890.0,5920.0,5866.0,5867.52,204.2433534,1204489.643003982,2017-11-12 21:00:00
1510539300,5867.53,5962.79,5862.57,5933.95,376.40857764,2223728.3646730846,2017-11-12 21:15:00
1510540200,5932.37,5974.5,5919.86,5967.97,182.3420979,1084209.813780961,2017-11-12 21:30:00
1510541100,5967.97,5979.79,5905.83,5945.29,198.01293299,1179765.9441504925,2017-11-12 21:45:00
1510542000,5945.29,6080.73,5944.78,6074.35,468.4138997,2820823.612156944,2017-11-12 22:00:00
1510542900,6074.35,6078.31,5979.92,6008.94,353.93031515,2133399.4852587134,2017-11-12 22:15:00
1510543800,6008.94,6030.0,5910.0,5940.81,268.13967992,1601634.4272745773,2017-11-12 22:30:00
1510544700,5940.81,5990.0,5940.0,5988.97,128.1011543,763920.2281612675,2017-11-12 22:45:00
1510545600,5988.97,6001.8,5970.0,6001.8,97.62309701,584790.1641657335,2017-11-12 23:00:00
1510546500,6001.8,6075.0,6000.01,6075.0,399.9801211,2408508.484561977,2017-11-12 23:15:00
1510547400,6075.0,6078.82,6002.4,6008.29,293.04398843,1767296.9144330467,2017-11-12 23:30:00
1510548300,6008.64,6097.86,6008.64,6097.0,295.61630843,1793602.3115591353,2017-11-12 23:45:00
1510549200,6097.0,6170.19,6050.0,6156.25,723.54492799,4426506.261541392,2017-11-13 00:00:00
1510550100,6156.24,6298.32,6118.76,6223.99,941.35424961,5860005.490807461,2017-11-13 00:15:00
1510551000,6223.99,6293.0,6175.23,6235.83,736.81258332,4607637.240672067,2017-11-13 00:30:00
1510551900,6235.84,6270.0,6190.0,6255.0,329.51570388,2055653.2075393384,2017-11-13 00:45:00
1510552800,6255.0,6298.9,6255.0,6298.9,300.41214474,1888149.2258714018,2017-11-13 01:00:00
1510553700,6298.9,6298.9,6218.07,6245.73,325.99170416,2039193.6360964512,2017-11-13 01:15:00
1510554600,6245.73,6299.98,6240.79,6298.03,239.34191681,1503721.3824704706,2017-11-13 01:30:00
1510555500,6298.02,6298.02,6250.0,6291.58,141.02477198,885202.2315865172,2017-11-13 01:45:00
1510556400,6291.58,6343.87,6270.0,6314.27,330.58436208,2084992.7083766651,2017-11-13 02:00:00
1510557300,6314.28,6314.28,6200.0,6230.0,288.2456929,1799633.1209260172,2017-11-13 02:15:00
1510558200,6230.01,6268.38,6220.82,6227.0,119.03378431,742548.2247378817,2017-11-13 02:30:00
1510559100,6227.0,6290.0,6226.99,6285.0,111.75986771,700093.552103148,2017-11-13 02:45:00
1510560000,6285.0,6285.0,6248.13,6270.08,108.57023858,679957.34902687,2017-11-13 03:00:00
1510560900,6270.07,6282.0,6251.34,6280.72,105.08584093,659342.1744488676,2017-11-13 03:15:00
1510561800,6281.97,6342.51,6281.97,6304.46,300.57759315,1898583.3783724576,2017-11-13 03:30:00
1510562700,6304.46,6304.46,6280.0,6280.01,71.75812215,451486.4218249235,2017-11-13 03:45:00
1510563600,6280.01,6299.0,6275.3,6281.01,76.91475547,483467.0408566439,2017-11-13 04:00:00
1510564500,6281.01,6336.23,6281.01,6324.49,105.38672076,665100.5327900465,2017-11-13 04:15:00
1510565400,6323.56,6379.99,6316.07,6360.21,178.94680433,1136617.3304331389,2017-11-13 04:30:00
1510566300,6360.21,6436.99,6360.2,6401.41,418.25429569,2679816.8970605927,2017-11-13 04:45:00
1510567200,6401.41,6437.21,6401.4,6424.99,205.54662425,1319179.5114304945,2017-11-13 05:00:00
1510568100,6425.0,6428.4,6341.45,6377.99,208.49752093,1332008.94177346,2017-11-13 05:15:00
1510569000,6378.0,6425.0,6340.71,6425.0,128.96810024,824500.6628632594,2017-11-13 05:30:00
1510569900,6425.0,6450.0,6424.84,6446.0,147.00994859,946149.4283728487,2017-11-13 05:45:00
1510570800,6446.0,6545.0,6445.99,6530.89,356.06360196,2310564.325570401,2017-11-13 06:00:00
1510571700,6527.73,6550.0,6477.1,6489.04,493.41449419,3222400.357949944,2017-11-13 06:15:00
1510572600,6488.58,6562.75,6488.3,6560.98,344.40491266,2250371.0834352328,2017-11-13 06:30:00
1510573500,6560.97,6586.57,6547.87,6549.84,404.64733104,2660318.964727624,2017-11-13 06:45:00
1510574400,6549.84,6560.01,6526.0,6526.01,360.68225658,2359753.156106908,2017-11-13 07:00:00
1510575300,6526.01,6586.54,6523.01,6561.83,206.529594,1352386.024980124,2017-11-13 07:15:00
1510576200,6561.82,6600.0,6556.89,6590.0,432.69161558,2851777.1900282223,2017-11-13 07:30:00
1510577100,6590.0,6750.0,6569.99,6730.23,784.08144857,5215509.079606535,2017-11-13 07:45:00
1510578000,6738.54,6790.0,6730.23,6737.68,643.8339281,4355979.08667625,2017-11-13 08:00:00
1510578900,6740.1,6841.45,6732.0,6839.99,512.21445164,3471366.4406826585,2017-11-13 08:15:00
1510579800,6839.99,6840.0,6705.04,6713.08,493.25462169,3348841.051379226,2017-11-13 08:30:00
1510580700,6713.1,6750.0,6605.0,6671.33,744.61021399,4971860.556197235,2017-11-13 08:45:00
1510581600,6671.34,6672.27,6577.01,6589.91,478.65522503,3177219.9384036916,2017-11-13 09:00:00
1510582500,6583.03,6586.93,6500.0,6517.03,676.81005441,4417197.835840806,2017-11-13 09:15:00
1510583400,6517.03,6625.48,6502.0,6624.93,581.19777659,3815626.22149402,2017-11-13 09:30:00
1510584300,6624.92,6624.93,6536.77,6542.0,395.6308756,2602926.5117178373,2017-11-13 09:45:00
1510585200,6542.0,6560.0,6540.0,6559.99,191.63562773,1255213.1844776059,2017-11-13 10:00:00
1510586100,6559.99,6648.0,6559.98,6640.0,496.40611497,3278615.0205170447,2017-11-13 10:15:00
1510587000,6640.0,6661.58,6609.99,6647.68,314.46142987,2086170.8731822027,2017-11-13 10:30:00
1510587900,6647.68,6699.0,6640.5,6698.99,458.42281976,3058547.3144132714,2017-11-13 10:45:00
1510588800,6698.99,6720.63,6620.0,6656.04,708.93177598,4737959.298956726,2017-11-13 11:00:00
1510589700,6656.04,6690.0,6520.59,6535.0,439.52121153,2898479.9346815976,2017-11-13 11:15:00
1510590600,6535.0,6609.99,6530.79,6569.01,369.17914583,2422959.052854033,2017-11-13 11:30:00
1510591500,6569.01,6569.01,6431.21,6431.28,480.95692662,3126829.7853295133,2017-11-13 11:45:00
1510592400,6431.28,6520.0,6425.0,6498.88,416.96835928,2694915.559767745,2017-11-13 12:00:00
1510593300,6498.86,6564.36,6452.0,6460.0,447.05511403,2909333.668564227,2017-11-13 12:15:00
1510594200,6460.0,6548.99,6460.0,6490.01,325.12522563,2114359.32894102,2017-11-13 12:30:00
1510595100,6490.01,6500.0,6467.94,6498.56,277.10061529,1799140.5241949563,2017-11-13 12:45:00
1510596000,6498.56,6498.56,6405.01,6413.01,502.07926882,3231025.551699535,2017-11-13 13:00:00
1510596900,6413.01,6413.02,6312.0,6361.32,754.51268438,4812705.011897292,2017-11-13 13:15:00
1510597800,6361.26,6410.0,6350.0,6390.0,384.45268139,2456733.947826258,2017-11-13 13:30:00
1510598700,6390.01,6400.0,6342.0,6399.66,226.33669371,1439774.2791222315,2017-11-13 13:45:00
1510599600,6399.66,6474.99,6341.86,6474.99,411.10280738,2631747.4812812633,2017-11-13 14:00:00
1510600500,6474.99,6533.0,6417.45,6472.77,679.67573345,4405952.126651182,2017-11-13 14:15:00
1510601400,6472.77,6499.0,6425.6,6476.29,376.01835958,2427880.633602206,2017-11-13 14:30:00
1510602300,6476.18,6477.7,6425.0,6450.78,163.56557632,1055357.371127667,2017-11-13 14:45:00
1510603200,6450.67,6499.0,6425.01,6485.01,202.56355192,1309950.642079369,2017-11-13 15:00:00
1510604100,6485.01,6485.01,6430.0,6468.02,151.39276659,978180.980926247,2017-11-13 15:15:00
1510605000,6468.02,6468.83,6370.99,6397.83,451.93138531,2896309.4788210313,2017-11-13 15:30:00
1510605900,6397.83,6469.0,6380.0,6432.13,246.43696537,1580210.022714988,2017-11-13 15:45:00
1510606800,6432.13,6600.0,6432.13,6509.99,786.86004101,5138679.88781465,2017-11-13 16:00:00
1510607700,6509.99,6566.5,6500.0,6520.01,408.37123543,2665222.209224024,2017-11-13 16:15:00
1510608600,6520.01,6601.99,6520.0,6564.35,528.70088486,3475999.9001271077,2017-11-13 16:30:00
1510609500,6564.36,6565.0,6520.01,6520.02,345.9406141,2266823.928613587,2017-11-13 16:45:00
1510610400,6520.02,6535.0,6476.0,6499.01,375.75157012,2442468.0072293417,2017-11-13 17:00:00
1510611300,6499.0,6515.0,6483.02,6496.13,320.96020098,2086454.0883125677,2017-11-13 17:15:00
1510612200,6496.13,6496.13,6475.0,6475.01,296.00087539,1919418.5338581481,2017-11-13 17:30:00
1510613100,6475.01,6496.13,6475.0,6475.01,332.72058934,2156749.5116843847,2017-11-13 17:45:00
1510614000,6475.01,6475.01,6451.02,6451.03,332.63030902,2149103.262054828,2017-11-13 18:00:00
1510614900,6451.02,6563.85,6450.49,6563.85,423.16942549,2759562.9760272945,2017-11-13 18:15:00
1510615800,6563.85,6574.0,6507.0,6535.6,321.47372656,2101896.8097709543,2017-11-13 18:30:00
1510616700,6535.6,6539.82,6515.19,6535.87,115.48668966,754027.4637882074,2017-11-13 18:45:00
1510617600,6535.87,6575.0,6535.86,6559.01,275.38158117,1806094.7939836362,2017-11-13 19:00:00
1510618500,6559.01,6574.1,6559.01,6574.02,164.38975106,1079676.114233215,2017-11-13 19:15:00
1510619400,6574.02,6630.0,6574.01,6628.69,455.18419718,3004301.377394573,2017-11-13 19:30:00
1510620300,6628.69,6649.17,6609.11,6649.17,316.17305583,2095092.2720174477,2017-11-13 19:45:00
1510621200,6649.44,6699.99,6600.0,6612.65,835.43660574,5558345.338237995,2017-11-13 20:00:00
1510622100,6612.66,6696.99,6612.66,6681.04,325.09208067,2165790.6245572506,2017-11-13 20:15:00
1510623000,6681.05,6695.0,6664.99,6673.71,214.44447648,1432416.0963271463,2017-11-13 20:30:00
1510623900,6673.71,6673.71,6629.05,6631.27,266.39578064,1771017.474017142,2017-11-13 20:45:00
1510624800,6631.27,6653.69,6610.0,6615.2,274.44100737,1819407.9226215149,2017-11-13 21:00:00
1510625700,6615.19,6665.5,6615.19,6656.1,210.53885449,1397350.3945097062,2017-11-13 21:15:00
1510626600,6656.1,6673.4,6650.0,6673.4,132.92680963,885630.1538496822,2017-11-13 21:30:00
1510627500,6673.4,6686.2,6660.0,6664.8,288.48365596,1924998.6388878308,2017-11-13 21:45:00
1510628400,6664.31,6688.99,6663.0,6686.0,197.75827082,1320695.42183078,2017-11-13 22:00:00
1510629300,6685.59,6698.99,6685.59,6696.99,271.52704263,1817042.7358787942,2017-11-13 22:15:00
1510630200,6696.99,6725.0,6692.33,6724.99,323.73973157,2170562.072718895,2017-11-13 22:30:00
1510631100,6724.99,6748.0,6679.0,6679.01,507.66893601,3412962.9333680314,2017-11-13 22:45:00
1510632000,6679.0,6679.01,6580.0,6606.72,667.86125641,4426071.9289128175,2017-11-13 23:00:00
1510632900,6606.72,6625.0,6581.41,6624.0,240.70139397,1590414.7287100134,2017-11-13 23:15:00
1510633800,6624.0,6690.0,6623.99,6656.95,179.72530003,1196622.2231901076,2017-11-13 23:30:00
1510634700,6656.96,6674.0,6636.59,6636.76,138.22143595,920086.1215769049,2017-11-13 23:45:00
1510635600,6636.77,6636.77,6575.0,6607.87,310.3870669,2050114.5482425701,2017-11-14 00:00:00
1510636500,6607.87,6619.0,6560.0,6586.14,245.2746952,1616058.5801497374,2017-11-14 00:15:00
1510637400,6586.26,6600.0,6556.0,6575.2,145.2370612,955953.5128666695,2017-11-14 00:30:00
1510638300,6579.0,6584.71,6551.2,6560.0,149.76593724,982981.527054346,2017-11-14 00:45:00
1510639200,6560.0,6621.0,6560.0,6616.94,133.52232964,880465.4532573918,2017-11-14 01:00:00
1510640100,6616.93,6630.0,6599.97,6617.0,73.71400836,487917.7409701516,2017-11-14 01:15:00
1510641000,6617.0,6617.6,6576.02,6585.91,84.48444493,557595.6130949176,2017-11-14 01:30:00
1510641900,6585.91,6600.0,6584.53,6584.54,55.96932948,368954.5624227651,2017-11-14 01:45:00
1510642800,6584.54,6593.1,6575.0,6589.57,86.07602999,566445.4466402906,2017-11-14 02:00:00
1510643700,6589.57,6600.0,6589.56,6597.79,52.03418662,343117.6473172916,2017-11-14 02:15:00
1510644600,6597.78,6599.99,6575.0,6580.01,156.37535969,1030492.4233858105,2017-11-14 02:30:00
1510645500,6580.0,6583.56,6569.35,6583.55,111.20054093,731448.8902109348,2017-11-14 02:45:00
1510646400,6583.55,6599.99,6557.74,6557.75,172.81128272,1137023.6546965402,2017-11-14 03:00:00
1510647300,6557.74,6565.26,6500.0,6500.01,400.92471486,2617898.356006565,2017-11-14 03:15:00
1510648200,6500.0,6518.53,6485.0,6485.15,313.48800173,2039331.9369231535,2017-11-14 03:30:00
1510649100,6485.15,6508.22,6464.64,6500.18,217.07087901,1407620.021411942,2017-11-14 03:45:00
1510650000,6500.18,6583.84,6493.2,6560.24,229.15147343,1498182.5014562034,2017-11-14 04:00:00
1510650900,6560.23,6575.31,6533.01,6573.36,202.82082839,1329677.615174006,2017-11-14 04:15:00
1510651800,6573.35,6584.99,6550.3,6554.16,169.37354996,1113915.9447968695,2017-11-14 04:30:00
1510652700,6554.16,6591.99,6541.14,6582.11,111.36959617,730489.6250013468,2017-11-14 04:45:00
1510653600,6582.11,6639.45,6582.1,6620.0,221.471488,1465131.258219311,2017-11-14 05:00:00
1510654500,6620.0,6627.61,6582.49,6585.88,173.78490924,1148906.691371336,2017-11-14 05:15:00
1510655400,6585.52,6628.89,6585.23,6620.0,150.34206014,993496.5954706633,2017-11-14 05:30:00
1510656300,6620.0,6620.0,6610.0,6619.93,27.13960944,179636.898611,2017-11-14 05:45:00
1510657200,6619.93,6619.95,6601.77,6604.2,36.8651205,243628.9685775607,2017-11-14 06:00:00
1510658100,6604.2,6604.2,6548.51,6559.01,93.98615604,617216.9419609004,2017-11-14 06:15:00
1510659000,6559.01,6582.45,6559.0,6570.01,90.01590193,590663.1605654625,2017-11-14 06:30:00
1510659900,6570.01,6570.09,6511.99,6531.99,130.94147314,855930.9431427337,2017-11-14 06:45:00
1510660800,6531.98,6534.75,6505.0,6505.0,113.46377715,739135.6723690359,2017-11-14 07:00:00
1510661700,6505.01,6555.91,6505.0,6532.76,132.54468852,864992.8838752672,2017-11-14 07:15:00
1510662600,6527.01,6556.51,6518.0,6526.91,84.88668451,553988.5228375434,2017-11-14 07:30:00
1510663500,6529.45,6557.94,6510.01,6550.01,82.71086381,541115.3261761375,2017-11-14 07:45:00
1510664400,6550.0,6550.01,6534.0,6534.0,69.40544757,453954.4139368565,2017-11-14 08:00:00
1510665300,6534.01,6534.01,6520.05,6520.06,118.16902868,771361.8168236119,2017-11-14 08:15:00
1510666200,6520.06,6548.31,6520.05,6540.06,124.11868904,810115.3777444166,2017-11-14 08:30:00
1510667100,6540.01,6558.0,6522.38,6546.14,198.97840713,1299861.185072855,2017-11-14 08:45:00
1510668000,6546.14,6560.0,6535.04,6560.0,217.25063889,1423901.4326323918,2017-11-14 09:00:00
1510668900,6560.0,6599.99,6549.99,6599.0,260.06615795,1710056.8728281653,2017-11-14 09:15:00
1510669800,6599.0,6600.0,6584.18,6595.83,291.61735512,1922593.1612161924,2017-11-14 09:30:00
1510670700,6595.83,6607.0,6590.0,6607.0,313.85584056,2071205.2716127683,2017-11-14 09:45:00
1510671600,6606.98,6610.0,6601.0,6610.0,236.42750138,1562464.1296798598,2017-11-14 10:00:00
1510672500,6610.0,6610.0,6587.01,6591.12,229.78300629,1516687.7773580183,2017-11-14 10:15:00
1510673400,6591.13,6606.91,6575.43,6584.52,253.93429748,1673191.879271517,2017-11-14 10:30:00
1510674300,6580.22,6597.9,6547.94,6581.92,355.30210478,2333475.39964881,2017-11-14 10:45:00
1510675200,6579.99,6581.99,6550.0,6555.87,133.2711512,873967.2765298119,2017-11-14 11:00:00
1510676100,6550.0,6560.66,6550.0,6555.78,116.48059845,763753.4092894361,2017-11-14 11:15:00
1510677000,6555.78,6599.99,6550.0,6599.98,243.99851037,1604485.854260543,2017-11-14 11:30:00
1510677900,6599.99,6599.99,6578.24,6588.79,115.64774265,761954.4973888511,2017-11-14 11:45:00
1510678800,6588.79,6588.85,6586.05,6588.84,70.31950446,463319.348394209,2017-11-14 12:00:00
1510679700,6588.84,6599.8,6588.83,6599.19,221.14720985,1458796.0722819227,2017-11-14 12:15:00
1510680600,6599.19,6599.19,6584.0,6585.36,135.05947703,890190.0661753007,2017-11-14 12:30:00
1510681500,6584.86,6584.86,6560.0,6561.99,233.04877148,1529883.4510685883,2017-11-14 12:45:00
1510682400,6562.0,6576.49,6560.0,6576.49,134.48992687,882746.739814879,2017-11-14 13:00:00
1510683300,6576.49,6587.5,6565.0,6565.0,173.42522237,1140968.0039155285,2017-11-14 13:15:00
1510684200,6565.0,6574.95,6530.0,6530.01,340.43757099,2231132.2981495964,2017-11-14 13:30:00
1510685100,6530.01,6546.41,6530.0,6538.0,138.32339879,903848.799470945,2017-11-14 13:45:00
1510686000,6538.0,6561.0,6538.0,6558.97,191.68231843,1256356.0652566308,2017-11-14 14:00:00
1510686900,6558.97,6563.58,6546.48,6563.58,98.7241825,646912.309653392,2017-11-14 14:15:00
1510687800,6563.59,6584.11,6560.69,6564.7,117.61513211,773003.5187425332,2017-11-14 14:30:00
1510688700,6564.69,6599.98,6564.69,6599.98,203.3948357,1339557.557470048,2017-11-14 14:45:00
1510689600,6599.99,6619.88,6591.81,6619.88,179.19925384,1183468.442760309,2017-11-14 15:00:00
1510690500,6619.88,6641.0,6611.51,6636.02,280.90167624,1861236.9289970326,2017-11-14 15:15:00
1510691400,6636.02,6648.71,6612.02,6625.59,312.56298224,2072219.155169236,2017-11-14 15:30:00
1510692300,6625.6,6637.0,6625.0,6625.75,201.2570623,1334849.7427558834,2017-11-14 15:45:00
1510693200,6625.01,6633.33,6605.3,6617.75,217.941908,1442030.985379893,2017-11-14 16:00:00
1510694100,6619.98,6630.0,6605.57,6605.58,196.59827811,1302023.299399873,2017-11-14 16:15:00
1510695000,6605.58,6605.58,6575.0,6588.98,284.24588892,1873108.3102206986,2017-11-14 16:30:00
1510695900,6588.98,6594.98,6585.0,6587.0,201.84304117,1330259.7432453043,2017-11-14 16:45:00
1510696800,6587.0,6608.0,6586.99,6608.0,83.93903623,553554.5691694604,2017-11-14 17:00:00
1510697700,6608.0,6619.0,6599.98,6607.14,194.61503834,1286614.4527284554,2017-11-14 17:15:00
1510698600,6607.14,6613.9,6572.0,6572.01,265.18792373,1747215.653676803,2017-11-14 17:30:00
1510699500,6572.01,6583.71,6564.0,6573.04,201.62322152,1324789.0542152445,2017-11-14 17:45:00
1510700400,6573.04,6584.49,6555.0,6566.12,206.1435359,1353094.6037324767,2017-11-14 18:00:00
1510701300,6566.12,6579.5,6561.0,6572.44,128.66042682,845316.5710983672,2017-11-14 18:15:00
1510702200,6572.44,6602.0,6572.44,6602.0,87.53063366,576369.379061527,2017-11-14 18:30:00
1510703100,6602.0,6605.0,6591.0,6605.0,81.73856642,539341.4070888719,2017-11-14 18:45:00
1510704000,6605.0,6695.0,6605.0,6671.01,789.05644881,5255052.322593634,2017-11-14 19:00:00
1510704900,6671.01,6694.99,6665.01,6694.0,327.03027742,2185905.0949070794,2017-11-14 19:15:00
1510705800,6694.0,6763.9,6693.96,6762.01,826.01101657,5561173.430238033,2017-11-14 19:30:00
1510706700,6762.01,6762.01,6728.95,6739.05,314.50909174,2121267.48007282,2017-11-14 19:45:00
1510707600,6739.05,6767.0,6739.0,6767.0,373.90128277,2525137.051065162,2017-11-14 20:00:00
1510708500,6767.0,6798.5,6761.98,6761.98,606.12705916,4110412.8712652535,2017-11-14 20:15:00
1510709400,6761.98,6796.4,6736.78,6778.99,393.33381827,2660243.6452269927,2017-11-14 20:30:00
1510710300,6779.02,6783.25,6779.0,6781.1,181.90138644,1233432.989693749,2017-11-14 20:45:00
1510711200,6781.1,6821.0,6779.9,6821.0,325.76746744,2213024.546847675,2017-11-14 21:00:00
1510712100,6821.0,6898.24,6820.99,6858.81,785.98384816,5398894.987504876,2017-11-14 21:15:00
1510713000,6858.81,6889.0,6850.0,6889.0,418.31850245,2873560.3623587335,2017-11-14 21:30:00
1510713900,6889.0,6923.0,6871.81,6871.81,879.92991828,6076730.8088115165,2017-11-14 21:45:00
1510714800,6871.82,6887.0,6815.01,6815.03,711.61605603,4885904.5527839335,2017-11-14 22:00:00
1510715700,6815.03,6870.98,6815.03,6835.93,250.89611429,1718272.7056944459,2017-11-14 22:15:00
1510716600,6835.93,6870.98,6835.92,6864.01,148.2252829,1016615.210963536,2017-11-14 22:30:00
1510717500,6864.01,6884.85,6853.03,6879.99,178.54272676,1226217.9799577137,2017-11-14 22:45:00
1510718400,6880.0,6880.0,6859.0,6859.08,108.36691303,744304.664818763,2017-11-14 23:00:00
1510719300,6859.08,6859.08,6835.0,6835.0,119.67855717,819317.6162343678,2017-11-14 23:15:00
1510720200,6835.0,6854.93,6832.5,6854.91,126.58598912,865471.3422290736,2017-11-14 23:30:00
1510721100,6854.91,6870.0,6845.41,6848.92,157.03451619,1077114.4426912384,2017-11-14 23:45:00
1510722000,6848.9,6871.99,6840.0,6865.76,107.0500942,733596.0525199429,2017-11-15 00:00:00
1510722900,6865.75,6880.01,6865.55,6880.0,105.26758773,722986.8217195651,2017-11-15 00:15:00
1510723800,6880.0,6880.0,6865.0,6878.56,106.70263995,733518.5580231479,2017-11-15 00:30:00
1510724700,6878.55,6878.56,6854.0,6854.01,59.64309026,409370.5119010103,2017-11-15 00:45:00
1510725600,6854.0,6855.99,6852.0,6855.99,97.01339147,664784.4857406477,2017-11-15 01:00:00
1510726500,6855.99,6873.0,6852.83,6868.12,103.14352262,707997.3214423887,2017-11-15 01:15:00
1510727400,6868.12,6878.29,6868.12,6878.29,83.39855628,573262.1342947868,2017-11-15 01:30:00
1510728300,6878.29,6881.37,6870.74,6880.98,88.54554938,609135.7866066258,2017-11-15 01:45:00
1510729200,6880.99,6930.99,6880.98,6930.01,217.60741297,1503612.8628630794,2017-11-15 02:00:00
1510730100,6930.01,6950.0,6930.0,6950.0,134.00810802,929972.5737630224,2017-11-15 02:15:00
1510731000,6950.07,6970.0,6906.62,6940.51,269.62086677,1874478.948728083,2017-11-15 02:30:00
1510731900,6940.51,6940.51,6928.36,6938.66,88.54770421,614307.9334944258,2017-11-15 02:45:00
1510732800,6938.66,6955.71,6932.29,6955.71,65.52834467,454770.6824011738,2017-11-15 03:00:00
1510733700,6955.71,6955.98,6955.7,6955.94,60.31172736,419519.7013705372,2017-11-15 03:15:00
1510734600,6955.94,6955.94,6939.88,6949.0,65.24898054,453177.9679741912,2017-11-15 03:30:00
1510735500,6949.01,6962.88,6947.17,6961.01,115.9823204,806764.9909733313,2017-11-15 03:45:00
1510736400,6962.84,6966.89,6961.0,6964.5,87.48825445,609237.9834290523,2017-11-15 04:00:00
1510737300,6964.5,6967.01,6964.5,6967.01,57.86962606,403172.2296964792,2017-11-15 04:15:00
1510738200,6967.01,6970.0,6967.0,6970.0,66.54259223,463761.9719346127,2017-11-15 04:30:00
1510739100,6970.0,6974.0,6930.0,6930.01,226.86131098,1579331.2277003387,2017-11-15 04:45:00
1510740000,6930.01,6936.08,6903.74,6936.08,104.94777889,726118.6277916642,2017-11-15 05:00:00
1510740900,6936.08,6946.99,6921.16,6943.32,69.26878476,480512.0017387912,2017-11-15 05:15:00
1510741800,6943.32,6976.59,6943.32,6976.58,171.96314642,1197358.003676984,2017-11-15 05:30:00
1510742700,6976.58,6988.0,6955.53,6988.0,160.35829718,1118911.6254815287,2017-11-15 05:45:00
1510743600,6988.0,6989.98,6988.0,6989.98,81.85991248,572152.8502897465,2017-11-15 06:00:00
1510744500,6989.98,7040.48,6989.98,7040.48,363.79979298,2550120.6536429212,2017-11-15 06:15:00
1510745400,7040.91,7060.0,7017.84,7060.0,192.31577539,1353997.985954738,2017-11-15 06:30:00
1510746300,7060.0,7133.98,7060.0,7122.47,321.50559844,2280603.6963547347,2017-11-15 06:45:00
1510747200,7122.47,7195.0,7122.46,7188.06,552.74056681,3960736.8080362333,2017-11-15 07:00:00
1510748100,7190.0,7195.0,7107.01,7146.0,340.29769079,2432057.9637166937,2017-11-15 07:15:00
1510749000,7146.0,7195.0,7145.99,7184.01,139.71873017,1002257.2195985666,2017-11-15 07:30:00
1510749900,7184.01,7274.0,7184.0,7272.92,500.92975704,3617649.109897631,2017-11-15 07:45:00
1510750800,7272.92,7272.92,7175.44,7182.27,454.3041957,3286424.4373589135,2017-11-15 08:00:00
1510751700,7182.27,7220.13,7160.03,7166.99,355.73561585,2556850.3792357827,2017-11-15 08:15:00
1510752600,7166.98,7166.99,7131.97,7139.99,347.11209479,2479999.7769085886,2017-11-15 08:30:00
1510753500,7140.0,7199.95,7139.49,7199.5,257.6055738,1847147.8598436369,2017-11-15 08:45:00
1510754400,7199.5,7260.0,7199.49,7260.0,354.02682078,2558162.179558762,2017-11-15 09:00:00
1510755300,7260.0,7272.91,7242.99,7250.0,448.59048372,3253795.253023079,2017-11-15 09:15:00
1510756200,7250.0,7250.0,7163.52,7178.38,465.45613473,3363681.613654172,2017-11-15 09:30:00
1510757100,7174.46,7214.96,7160.0,7173.02,284.82508347,2048521.2245085083,2017-11-15 09:45:00
1510758000,7173.02,7270.0,7173.01,7240.76,459.29559933,3325033.3338338146,2017-11-15 10:00:00
1510758900,7240.29,7246.78,7182.0,7230.0,296.06050009,2135248.882952782,2017-11-15 10:15:00
1510759800,7230.0,7232.1,7210.74,7230.0,255.38720594,1844689.4136847332,2017-11-15 10:30:00
1510760700,7230.0,7260.0,7230.0,7255.0,249.54768405,1808149.922950826,2017-11-15 10:45:00
1510761600,7255.0,7255.0,7223.0,7238.6,339.69256375,2459008.208934314,2017-11-15 11:00:00
1510762500,7238.37,7239.38,7180.0,7199.67,550.46251818,3965000.116159997,2017-11-15 11:15:00
1510763400,7190.97,7190.97,7125.0,7125.0,611.84287634,4378678.892967557,2017-11-15 11:30:00
1510764300,7125.01,7177.0,7101.01,7175.1,445.95918427,3185759.588041639,2017-11-15 11:45:00
1510765200,7177.0,7210.0,7156.04,7161.39,272.96619599,1962991.477584747,2017-11-15 12:00:00
1510766100,7161.39,7198.1,7160.0,7178.0,97.08952486,696297.074250406,2017-11-15 12:15:00
1510767000,7178.0,7204.98,7178.0,7182.77,150.33714995,1082454.1538189338,2017-11-15 12:30:00
1510767900,7182.77,7190.0,7165.0,7189.95,129.66360533,930386.0668759021,2017-11-15 12:45:00
1510768800,7189.95,7189.95,7174.6,7176.88,91.08065541,653880.739871426,2017-11-15 13:00:00
1510769700,7176.88,7176.88,7163.21,7163.23,83.08331757,595678.5706699153,2017-11-15 13:15:00
1510770600,7163.23,7174.88,7126.0,7141.7,338.65582605,2422325.020417544,2017-11-15 13:30:00
1510771500,7141.7,7150.08,7125.0,7150.08,313.26930478,2235305.73016794,2017-11-15 13:45:00
1510772400,7150.1,7190.0,7139.99,7189.99,267.06208969,1910660.586478664,2017-11-15 14:00:00
1510773300,7190.0,7209.0,7190.0,7201.13,266.17426037,1917069.651640901,2017-11-15 14:15:00
